"","DP","DPNOM","DPMP","MPIO","pop10","hommun10","hrate10","sur10","pop11","hommun11","hrate11","sur11","pop12","hommun12","hrate12","sur12","pop13","hommun13","hrate13","sur13","pop14","hommun14","hrate14","sur14","pop15","hommun15","hrate15","sur15","pop16","hommun16","hrate16","sur16","pop17","hommun17","hrate17","sur17","pop18","hommun18","hrate18","sur18"
"122",5,"Antioquia",5887000,"Yarumal",44053,39,8.85297255578508,9991.14702744421,44620,26,5.82698341550874,9994.17301658449,45177,38,8.41135976271111,9991.58864023729,45740,32,6.9960647135986,9993.0039352864,46302,26,5.6153081940305,9994.38469180597,46865,25,5.33447135388883,9994.66552864611,47436,22,4.63782781010203,9995.3621721899,47995,19,3.95874570267736,9996.04125429732,48556,60,12.3568662987066,9987.64313370129
"123",5,"Antioquia",5890000,"Yolombó",21939,8,3.64647431514654,9996.35352568485,22330,6,2.68696820420958,9997.31303179579,22730,12,5.27936647602288,9994.72063352398,23142,7,3.02480338777979,9996.97519661222,23555,5,2.12269157291446,9997.87730842709,23958,11,4.59136822773186,9995.40863177227,24384,5,2.0505249343832,9997.94947506562,24809,10,4.03079527590794,9995.96920472409,25231,8,3.17070270698744,9996.82929729301
"124",5,"Antioquia",5893000,"Yondó",16788,10,5.95663569216107,9994.04336430784,17153,7,4.08091878971609,9995.91908121028,17503,8,4.57064503228018,9995.42935496772,17867,12,6.71629260648122,9993.28370739352,18239,8,4.38620538406711,9995.61379461593,18613,19,10.2079191962607,9989.79208080374,18992,3,1.57961246840775,9998.42038753159,19365,6,3.09837335398916,9996.90162664601,19757,7,3.54304803360834,9996.45695196639
"125",5,"Antioquia",5895000,"Zaragoza",28845,18,6.2402496099844,9993.75975039002,29228,24,8.21130422882168,9991.78869577118,29614,13,4.38981562774363,9995.61018437226,29989,39,13.0047684150855,9986.99523158492,30366,23,7.57426068629388,9992.42573931371,30738,28,9.10924588457284,9990.89075411543,31129,31,9.95855954254875,9990.04144045745,31503,10,3.17430086023553,9996.82569913976,31884,27,8.46819721490403,9991.5318027851
"126",8,"Atlántico",8001000,"Barranquilla",1186412,337,2.84049723030448,9997.15950276969,1193667,320,2.68081466606683,9997.31918533393,1200513,338,2.81546305621014,9997.18453694379,1206946,313,2.5933223193084,9997.40667768069,1212943,340,2.80309956857,9997.19690043143,1218475,416,3.41410369519276,9996.58589630481,1223616,378,3.08920445630002,9996.9107955437,1228271,351,2.85767554554329,9997.14232445446,1232462,314,2.54774589399105,9997.45225410601
"127",8,"Atlántico",8078000,"Baranoa",54779,5,0.912758538856131,9999.08724146114,55414,10,1.80459811599957,9998.195401884,56031,10,1.78472631222002,9998.21527368778,56641,9,1.58895499726347,9998.41104500274,57242,12,2.09636281052374,9997.90363718948,57843,9,1.55593589544111,9998.44406410456,58426,5,0.855783384109814,9999.14421661589,58989,3,0.508569394293851,9999.49143060571,59551,5,0.83961646319961,9999.1603835368
"128",8,"Atlántico",8137000,"Campo de La Cruz",17517,0,0,10000,17206,0,0,10000,16911,0,0,10000,16618,2,1.203514261644,9998.79648573836,16325,1,0.612557427258805,9999.38744257274,16040,2,1.24688279301746,9998.75311720698,15755,0,0,10000,15482,3,1.9377341428756,9998.06226585712,15206,2,1.31527028804419,9998.68472971196
"129",8,"Atlántico",8141000,"Candelaria",12289,1,0.813735861339409,9999.18626413866,12337,1,0.810569830590905,9999.18943016941,12373,0,0,10000,12413,0,0,10000,12445,2,1.60707111289675,9998.3929288871,12474,0,0,10000,12506,1,0.799616184231569,9999.20038381577,12528,1,0.798212005108557,9999.20178799489,12554,1,0.796558865700175,9999.2034411343
"130",8,"Atlántico",8296000,"Galapa",37131,11,2.96248417764132,9997.03751582236,38209,10,2.61718443298699,9997.38281556701,39300,7,1.78117048346056,9998.21882951654,40420,5,1.2370113805047,9998.7629886195,41555,3,0.721934785224401,9999.27806521478,42720,7,1.63857677902622,9998.36142322097,43896,12,2.73373428102788,9997.26626571897,45093,11,2.4394030115539,9997.56059698845,46314,8,1.72733946538844,9998.27266053461
"131",8,"Atlántico",8372000,"Juan de Acosta",15673,2,1.27607988260065,9998.7239201174,15906,1,0.628693574751666,9999.37130642525,16130,1,0.619962802231866,9999.38003719777,16358,1,0.611321677466683,9999.38867832253,16580,0,0,10000,16806,1,0.595025586100202,9999.4049744139,17031,2,1.1743291644648,9998.82567083553,17260,3,1.73812282734647,9998.26187717265,17487,3,1.71556013038257,9998.28443986962
"132",8,"Atlántico",8421000,"Luruaco",25189,2,0.793997379808647,9999.20600262019,25530,1,0.391696043869957,9999.60830395613,25862,3,1.16000309334158,9998.83999690666,26206,9,3.43432801648477,9996.56567198352,26542,5,1.88380679677492,9998.11619320322,26886,7,2.60358550918694,9997.39641449081,27232,5,1.83607520564042,9998.16392479436,27576,2,0.725268349289237,9999.27473165071,27909,5,1.7915367802501,9998.20846321975
"133",8,"Atlántico",8433000,"Malambo",111270,27,2.42653006201132,9997.57346993799,113268,25,2.20715471271674,9997.79284528728,115274,18,1.56149695508094,9998.43850304492,117283,25,2.13159622451677,9997.86840377548,119286,13,1.08981774893952,9998.91018225106,121281,9,0.742078313998071,9999.257921686,123265,17,1.37914249787044,9998.62085750213,125248,31,2.47508942258559,9997.52491057741,127202,22,1.72953255451958,9998.27046744548
"134",8,"Atlántico",8436000,"Manatí",14751,0,0,10000,14949,0,0,10000,15141,1,0.660458358100522,9999.3395416419,15338,1,0.651975485721737,9999.34802451428,15533,2,1.28758127856821,9998.71241872143,15723,1,0.636010939388157,9999.36398906061,15913,1,0.628417017532835,9999.37158298247,16106,0,0,10000,16294,0,0,10000
"135",8,"Atlántico",8520000,"Palmar de Varela",24547,3,1.2221452723347,9998.77785472766,24713,1,0.404645328369684,9999.59535467163,24872,3,1.20617561917015,9998.79382438083,25037,0,0,10000,25192,3,1.19085423944109,9998.80914576056,25338,3,1.1839924224485,9998.81600757755,25484,1,0.392403076440119,9999.60759692356,25630,1,0.390167772142021,9999.60983222786,25762,1,0.388168620448723,9999.61183137955
"136",8,"Atlántico",8549000,"Piojó",5075,0,0,10000,5088,1,1.96540880503145,9998.03459119497,5104,0,0,10000,5112,0,0,10000,5127,1,1.95045835771406,9998.04954164229,5134,0,0,10000,5150,0,0,10000,5160,0,0,10000,5169,0,0,10000
"137",8,"Atlántico",8558000,"Polonuevo",14618,2,1.36817622109728,9998.6318237789,14752,1,0.677874186550976,9999.32212581345,14889,0,0,10000,15018,1,0.665867625516047,9999.33413237448,15156,1,0.659804697809448,9999.34019530219,15283,0,0,10000,15407,0,0,10000,15539,0,0,10000,15652,2,1.27779197546639,9998.72220802453
"138",8,"Atlántico",8560000,"Ponedera",20591,0,0,10000,20918,1,0.478057175638206,9999.52194282436,21253,1,0.470521808685833,9999.52947819131,21584,2,0.926612305411416,9999.07338769459,21912,1,0.456370938298649,9999.5436290617,22247,0,0,10000,22581,2,0.885700367565653,9999.11429963243,22911,5,2.18235781938807,9997.81764218061,23243,1,0.430237060620402,9999.56976293938
"139",8,"Atlántico",8573000,"Puerto Colombia",27552,3,1.08885017421603,9998.91114982578,27472,1,0.364006988934188,9999.63599301107,27393,9,3.28551089694448,9996.71448910305,27309,6,2.19707788641107,9997.80292211359,27216,4,1.46972369194591,9998.53027630805,27103,2,0.737925690882928,9999.26207430912,26989,0,0,10000,26869,5,1.8608805686851,9998.13911943131,26741,11,4.11353352529823,9995.8864664747
"140",8,"Atlántico",8606000,"Repelón",24429,2,0.818699087150518,9999.18130091285,24752,1,0.404007756948933,9999.59599224305,25083,3,1.19602918311207,9998.80397081689,25420,1,0.3933910306845,9999.60660896932,25759,3,1.16464148452968,9998.83535851547,26099,2,0.76631288555117,9999.23368711445,26439,2,0.756458262415371,9999.24354173759,26778,2,0.746881768616028,9999.25311823138,27109,4,1.47552473348335,9998.52447526652
"141",8,"Atlántico",8634000,"Sabanagrande",28421,3,1.05555751029169,9998.94444248971,29054,5,1.72093343429476,9998.2790665657,29707,2,0.673241996835763,9999.32675800316,30362,8,2.63487253804097,9997.36512746196,31009,2,0.644974039794898,9999.35502596021,31678,3,0.947029484184608,9999.05297051582,32332,1,0.309291104787826,9999.69070889521,33007,1,0.302966037507195,9999.69703396249,33694,3,0.890366237312281,9999.10963376269
"142",8,"Atlántico",8638000,"Sabanalarga",92539,17,1.83706329223354,9998.16293670777,93691,17,1.81447524308632,9998.18552475691,94837,17,1.79254932146736,9998.20745067853,95966,20,2.08407144196903,9997.91592855803,97076,16,1.64819316823932,9998.35180683176,98169,14,1.4261121127851,9998.57388788721,99246,5,0.503798641758862,9999.49620135824,100304,4,0.398787685436274,9999.60121231456,101339,19,1.87489515388942,9998.12510484611
"143",8,"Atlántico",8675000,"Santa Lucía",12051,0,0,10000,11960,0,0,10000,11867,0,0,10000,11778,0,0,10000,11683,0,0,10000,11584,0,0,10000,11492,0,0,10000,11395,0,0,10000,11296,1,0.885269121813031,9999.11473087819
"144",8,"Atlántico",8685000,"Santo Tomás",24647,3,1.21718667586319,9998.78281332414,24792,0,0,10000,24934,1,0.401058795219379,9999.59894120478,25067,1,0.398930865281047,9999.60106913472,25198,1,0.396856893404238,9999.60314310659,25326,2,0.789702282239596,9999.21029771776,25449,1,0.392942748241581,9999.60705725176,25567,3,1.17338756991434,9998.82661243009,25677,1,0.389453596603965,9999.6105464034
"145",8,"Atlántico",8758000,"Soledad",535642,135,2.52034007788784,9997.47965992211,551082,129,2.34084945616079,9997.65915054384,566784,134,2.36421635049684,9997.6357836495,582774,100,1.71593104702681,9998.28406895297,599012,105,1.75288641963767,9998.24711358036,615492,89,1.44599767340599,9998.55400232659,632183,114,1.80327531743182,9998.19672468257,649111,129,1.98733344528132,9998.01266655472,666247,143,2.1463511280351,9997.85364887197
"146",8,"Atlántico",8770000,"Suan",9240,0,0,10000,9148,0,0,10000,9057,0,0,10000,8954,1,1.11681929863748,9998.88318070136,8858,1,1.12892300745089,9998.87107699255,8752,0,0,10000,8664,1,1.15420129270545,9998.84579870729,8565,1,1.16754232340922,9998.83245767659,8470,0,0,10000
"147",8,"Atlántico",8832000,"Tubará",10981,1,0.91066387396412,9999.08933612604,10991,0,0,10000,11003,1,0.908843042806507,9999.09115695719,11014,1,0.907935355002724,9999.092064645,11021,1,0.907358678885763,9999.09264132111,11020,1,0.907441016333938,9999.09255898367,11024,1,0.90711175616836,9999.09288824383,11022,3,2.72182906913446,9997.27817093087,11017,0,0,10000
"148",8,"Atlántico",8849000,"Usiacurí",9116,0,0,10000,9178,0,0,10000,9232,0,0,10000,9292,1,1.07619457597934,9998.92380542402,9333,0,0,10000,9390,0,0,10000,9434,1,1.05999576001696,9998.94000423998,9486,0,0,10000,9529,1,1.04942806170637,9998.95057193829
"149",11,"Bogotá, D.C.",11001000,"Bogotá, D.C.",7363782,1315,1.78576715062993,9998.21423284937,7467804,1636,2.19073773227042,9997.80926226773,7571345,1264,1.66945238923864,9998.33054761076,7674366,1268,1.65225374969085,9998.34774625031,7776845,1333,1.71406270794905,9998.28593729205,7878783,1343,1.70457797860406,9998.2954220214,7980001,1264,1.58395970125818,9998.41604029874,8080734,1134,1.40333786509988,9998.5966621349,8181047,1064,1.3005670301124,9998.69943296989
"150",13,"Bolívar",13001000,"Cartagena",944481,221,2.33990943174082,9997.66009056826,955709,188,1.96712597663096,9998.03287402337,967103,225,2.32653605665581,9997.67346394334,978600,264,2.69773145309626,9997.3022685469,990179,287,2.89846583294536,9997.10153416706,1001755,269,2.68528732075208,9997.31471267925,1013389,222,2.19066913100497,9997.80933086899,1024882,235,2.2929468953499,9997.70705310465,1036134,217,2.09432370716529,9997.90567629283
"151",13,"Bolívar",13006000,"Achí",21211,1,0.471453491113102,9999.52854650889,21563,1,0.463757362148124,9999.53624263785,21913,3,1.36905033541733,9998.63094966458,22279,1,0.448853180124781,9999.55114681987,22666,5,2.20594723374217,9997.79405276626,23051,2,0.867641317079519,9999.13235868292,23451,2,0.852842096285873,9999.14715790371,23851,2,0.838539264601065,9999.1614607354,24259,2,0.82443629168556,9999.17556370832
"152",13,"Bolívar",13030000,"Altos del Rosario",12425,1,0.804828973843058,9999.19517102616,12663,2,1.57940456447919,9998.42059543552,12909,0,0,10000,13159,0,0,10000,13414,1,0.745489786789921,9999.25451021321,13669,0,0,10000,13946,1,0.717051484296573,9999.2829485157,14215,1,0.703482237073514,9999.29651776293,14485,1,0.690369347600966,9999.3096306524
"153",13,"Bolívar",13042000,"Arenal",16994,0,0,10000,17342,0,0,10000,17704,4,2.25937641211026,9997.74062358789,18082,1,0.553036168565424,9999.44696383143,18481,1,0.541096261024836,9999.45890373898,18876,1,0.529773257045984,9999.47022674295,19302,2,1.03616205574552,9998.96383794425,19743,4,2.02603454388897,9997.97396545611,20177,1,0.495613817713238,9999.50438618229
"154",13,"Bolívar",13052000,"Arjona",66089,9,1.36179999697378,9998.63820000303,67325,9,1.33679910880059,9998.6632008912,68583,10,1.45808728110465,9998.5419127189,69869,17,2.4331248479297,9997.56687515207,71180,11,1.5453779151447,9998.45462208486,72514,9,1.24113964200017,9998.758860358,73891,15,2.03001718747885,9997.96998281252,75271,18,2.39135922201113,9997.60864077799,76676,18,2.34754029944181,9997.65245970056
"155",13,"Bolívar",13062000,"Arroyohondo",9301,0,0,10000,9426,1,1.06089539571398,9998.93910460429,9534,0,0,10000,9656,1,1.03562551781276,9998.96437448219,9782,0,0,10000,9907,1,1.00938730190774,9998.99061269809,10038,0,0,10000,10174,0,0,10000,10305,1,0.970402717127608,9999.02959728287
"156",13,"Bolívar",13074000,"Barranco de Loba",16327,3,1.83744717339376,9998.16255282661,16595,6,3.61554685146128,9996.38445314854,16873,0,0,10000,17171,2,1.16475452798323,9998.83524547202,17461,2,1.14540977034534,9998.85459022966,17768,0,0,10000,18095,5,2.76319425255595,9997.23680574744,18426,2,1.08542277216976,9998.91457722783,18757,5,2.66567148264648,9997.33432851735
"157",13,"Bolívar",13140000,"Calamar",21888,0,0,10000,22164,1,0.451182097094387,9999.54881790291,22436,0,0,10000,22720,1,0.440140845070423,9999.55985915493,23008,4,1.73852573018081,9998.26147426982,23308,0,0,10000,23609,0,0,10000,23928,3,1.25376128385155,9998.74623871615,24246,5,2.06219582611565,9997.93780417388
"158",13,"Bolívar",13160000,"Cantagallo",8477,6,7.0779756989501,9992.92202430105,8625,3,3.47826086956522,9996.52173913043,8765,2,2.28180262407302,9997.71819737593,8919,4,4.48480771386927,9995.51519228613,9072,4,4.40917107583774,9995.59082892416,9239,3,3.24710466500704,9996.75289533499,9393,0,0,10000,9556,3,3.13938886563416,9996.86061113437,9718,5,5.14509158263017,9994.85490841737
"159",13,"Bolívar",13188000,"Cicuco",11077,0,0,10000,11087,2,1.80391449445296,9998.19608550555,11085,0,0,10000,11105,2,1.80099054479964,9998.1990094552,11110,3,2.7002700270027,9997.299729973,11118,0,0,10000,11124,2,1.79791441927364,9998.20208558073,11137,1,0.897907874652061,9999.10209212535,11138,1,0.897827258035554,9999.10217274196
"160",13,"Bolívar",13212000,"Córdoba",12678,3,2.36630383341221,9997.63369616659,12626,3,2.37604942182797,9997.62395057817,12573,0,0,10000,12527,0,0,10000,12475,1,0.801603206412826,9999.19839679359,12435,1,0.804181745074387,9999.19581825493,12389,1,0.807167648720639,9999.19283235128,12342,0,0,10000,12317,1,0.811886011204027,9999.1881139888
"161",13,"Bolívar",13222000,"Clemencia",12059,0,0,10000,12148,3,2.4695423114916,9997.53045768851,12250,0,0,10000,12340,1,0.810372771474878,9999.18962722852,12443,1,0.803664711082536,9999.19633528892,12540,1,0.797448165869219,9999.20255183413,12653,3,2.37097921441555,9997.62902078558,12750,3,2.35294117647059,9997.64705882353,12857,5,3.88893209924555,9996.11106790075
"162",13,"Bolívar",13244000,"El Carmen de Bolívar",71100,8,1.12517580872011,9998.87482419128,71854,5,0.695855484732931,9999.30414451527,72650,9,1.2388162422574,9998.76118375774,73457,8,1.08907251861633,9998.91092748138,74297,3,0.403784809615462,9999.59621519038,75151,3,0.399196284813243,9999.60080371519,76051,13,1.70937923235723,9998.29062076764,76949,13,1.68943066186695,9998.31056933813,77840,11,1.41315519013361,9998.58684480987
"163",13,"Bolívar",13248000,"El Guamo",7758,1,1.28899200824955,9998.71100799175,7764,0,0,10000,7751,0,0,10000,7768,0,0,10000,7763,1,1.28816179312122,9998.71183820688,7757,0,0,10000,7770,0,0,10000,7771,0,0,10000,7769,0,0,10000
"164",13,"Bolívar",13268000,"El Peñón",8552,0,0,10000,8730,0,0,10000,8914,0,0,10000,9099,2,2.19804374107045,9997.80195625893,9291,0,0,10000,9484,0,0,10000,9694,0,0,10000,9900,0,0,10000,10112,0,0,10000
"165",13,"Bolívar",13300000,"Hatillo de Loba",11681,0,0,10000,11733,0,0,10000,11788,0,0,10000,11846,0,0,10000,11907,0,0,10000,11971,1,0.835352100910534,9999.16464789909,12043,1,0.830357884248111,9999.16964211575,12121,0,0,10000,12200,0,0,10000
"166",13,"Bolívar",13430000,"Magangué",122913,19,1.54580882412764,9998.45419117587,123124,10,0.812189337578376,9999.18781066242,123312,21,1.70299727520436,9998.2970027248,123477,6,0.485920454821546,9999.51407954518,123618,17,1.37520425827954,9998.62479574172,123737,14,1.13143198881499,9998.86856801118,123833,29,2.34186363893308,9997.65813636107,123906,22,1.77553952189563,9998.2244604781,123955,16,1.29079101286757,9998.70920898713
"167",13,"Bolívar",13433000,"Mahates",24231,1,0.412694482274772,9999.58730551773,24525,2,0.815494393476045,9999.18450560652,24838,5,2.01304452854497,9997.98695547146,25150,2,0.795228628230616,9999.20477137177,25464,2,0.785422557335847,9999.21457744266,25786,4,1.55122934925929,9998.44877065074,26126,2,0.765520936997627,9999.234479063,26461,1,0.377914666868221,9999.62208533313,26802,4,1.49242593836281,9998.50757406164
"168",13,"Bolívar",13440000,"Margarita",9535,1,1.0487676979549,9998.95123230204,9587,0,0,10000,9656,0,0,10000,9718,0,0,10000,9792,1,1.02124183006536,9998.97875816993,9876,3,3.03766707168894,9996.96233292831,9966,0,0,10000,10059,0,0,10000,10151,0,0,10000
"169",13,"Bolívar",13442000,"María La Baja",46477,9,1.93644168083138,9998.06355831917,46776,10,2.1378484693005,9997.8621515307,47089,8,1.69891057359468,9998.30108942641,47410,14,2.95296350980806,9997.04703649019,47749,2,0.418856939412344,9999.58114306059,48079,6,1.24794608872897,9998.75205391127,48439,4,0.825780879043746,9999.17421912096,48787,8,1.63978108922459,9998.36021891078,49138,10,2.03508486303879,9997.96491513696
"170",13,"Bolívar",13458000,"Montecristo",18915,1,0.528680941052075,9999.47131905895,19351,5,2.58384579608289,9997.41615420392,19795,4,2.02071230108613,9997.97928769891,20262,6,2.96120817293456,9997.03879182707,20741,2,0.964273660864953,9999.03572633913,21229,7,3.29737623062791,9996.70262376937,21742,4,1.83975715205593,9998.16024284794,22254,1,0.449357418890986,9999.55064258111,22780,2,0.877963125548727,9999.12203687445
"171",13,"Bolívar",13468000,"Mompós",42618,5,1.17321319630203,9998.8267868037,42899,5,1.1655283339938,9998.83447166601,43187,3,0.694653483687221,9999.30534651631,43493,3,0.689766169268618,9999.31023383073,43805,2,0.456568884830499,9999.54343111517,44124,2,0.4532680627323,9999.54673193727,44460,3,0.67476383265857,9999.32523616734,44784,7,1.56305823508396,9998.43694176492,45104,4,0.886839304717985,9999.11316069528
"172",13,"Bolívar",13473000,"Morales",19718,7,3.55005578659093,9996.44994421341,19993,2,1.00035012254289,9998.99964987746,20278,3,1.47943584179899,9998.5205641582,20566,3,1.45871827287756,9998.54128172712,20878,3,1.43691924513842,9998.56308075486,21182,2,0.944197903880653,9999.05580209612,21501,2,0.930189293521232,9999.06981070648,21828,2,0.916254352208173,9999.08374564779,22160,3,1.35379061371841,9998.64620938628
"173",13,"Bolívar",13490000,"Norosí (1)",5357,0,0,10000,5329,2,3.75304935259899,9996.2469506474,5299,0,0,10000,5266,1,1.89897455374098,9998.10102544626,5236,2,3.81970970206264,9996.18029029794,5204,2,3.84319754035357,9996.15680245965,5177,0,0,10000,5148,6,11.6550116550117,9988.34498834499,5119,2,3.90701308849385,9996.09298691151
"174",13,"Bolívar",13549000,"Pinillos",23721,2,0.843134775093799,9999.15686522491,23942,2,0.835352100910534,9999.16464789909,24179,1,0.413582033996443,9999.586417966,24428,1,0.409366300966104,9999.59063369903,24666,0,0,10000,24923,3,1.20370741885006,9998.79629258115,25186,3,1.19113793377273,9998.80886206623,25448,1,0.392958189248664,9999.60704181075,25705,2,0.778058743435129,9999.22194125656
"175",13,"Bolívar",13580000,"Regidor",9592,0,0,10000,9762,1,1.02438024994878,9998.97561975005,9937,0,0,10000,10108,0,0,10000,10304,0,0,10000,10489,4,3.81351892458766,9996.18648107541,10682,1,0.936154278225051,9999.06384572178,10887,0,0,10000,11090,0,0,10000
"176",13,"Bolívar",13600000,"Río Viejo (1)(3)",16708,3,1.79554704333254,9998.20445295667,16974,3,1.76740897843761,9998.23259102156,17242,2,1.15995824150331,9998.8400417585,17512,1,0.571037003197807,9999.4289629968,17791,0,0,10000,18076,1,0.553219738880283,9999.44678026112,18371,5,2.7216809101301,9997.27831908987,18670,1,0.535618639528656,9999.46438136047,18976,0,0,10000
"177",13,"Bolívar",13620000,"San Cristóbal",6598,0,0,10000,6607,0,0,10000,6623,0,0,10000,6643,0,0,10000,6653,0,0,10000,6669,0,0,10000,6694,0,0,10000,6711,0,0,10000,6722,0,0,10000
"178",13,"Bolívar",13647000,"San Estanislao",15721,1,0.63609185166338,9999.36390814834,15823,0,0,10000,15936,1,0.627510040160643,9999.37248995984,16047,1,0.623169439770674,9999.37683056023,16149,0,0,10000,16257,1,0.61511964077013,9999.38488035923,16369,1,0.610910868104344,9999.3890891319,16473,0,0,10000,16573,1,0.603391057744524,9999.39660894226
"179",13,"Bolívar",13650000,"San Fernando",13305,0,0,10000,13383,0,0,10000,13466,0,0,10000,13556,0,0,10000,13657,0,0,10000,13753,0,0,10000,13846,2,1.44446049400549,9998.55553950599,13944,0,0,10000,14037,1,0.712402935100093,9999.2875970649
"180",13,"Bolívar",13654000,"San Jacinto",21460,5,2.32991612301957,9997.67008387698,21456,1,0.46607009694258,9999.53392990306,21469,7,3.2605151613955,9996.7394848386,21498,4,1.86063819890222,9998.1393618011,21519,0,0,10000,21536,1,0.464338781575037,9999.53566121842,21570,0,0,10000,21602,3,1.38876029997222,9998.61123970003,21635,0,0,10000
"181",13,"Bolívar",13655000,"San Jacinto del Cauca",12075,0,0,10000,12331,2,1.62192847295434,9998.37807152705,12584,0,0,10000,12857,1,0.777786419849109,9999.22221358015,13140,0,0,10000,13426,1,0.74482347683599,9999.25517652316,13723,2,1.45740727246229,9998.54259272754,14036,2,1.42490738102023,9998.57509261898,14349,0,0,10000
"182",13,"Bolívar",13657000,"San Juan Nepomuceno",32921,4,1.21502992011178,9998.78497007989,33019,0,0,10000,33122,1,0.30191413561983,9999.69808586438,33231,3,0.902771508531191,9999.09722849147,33346,0,0,10000,33466,4,1.19524293312616,9998.80475706687,33623,1,0.297415459655593,9999.70258454034,33753,0,0,10000,33885,4,1.18046333185775,9998.81953666814
"183",13,"Bolívar",13667000,"San Martín de Loba",15546,1,0.643252283545607,9999.35674771645,15863,4,2.52159112399924,9997.478408876,16203,3,1.85150897981855,9998.14849102018,16560,1,0.603864734299517,9999.3961352657,16920,2,1.18203309692671,9998.81796690307,17295,3,1.73460537727667,9998.26539462272,17689,3,1.69596924642433,9998.30403075358,18079,1,0.553127938492173,9999.44687206151,18483,1,0.54103771032841,9999.45896228967
"184",13,"Bolívar",13670000,"San Pablo",29893,15,5.01789716656073,9994.98210283344,30535,17,5.56738169313902,9994.43261830686,31197,13,4.16706734621919,9995.83293265378,31876,8,2.50972518509223,9997.49027481491,32569,8,2.45632349780466,9997.5436765022,33291,12,3.60457781382356,9996.39542218618,34033,10,2.93832456733171,9997.06167543267,34795,11,3.16137376059779,9996.8386262394,35559,11,3.09345032200006,9996.906549678
"185",13,"Bolívar",13673000,"Santa Catalina",12546,1,0.797066794197354,9999.2029332058,12667,0,0,10000,12790,2,1.56372165754496,9998.43627834245,12929,5,3.86727511795189,9996.13272488205,13041,1,0.76681236101526,9999.23318763899,13169,0,0,10000,13298,3,2.25597834260791,9997.74402165739,13431,2,1.48909239818331,9998.51090760182,13553,2,1.47568803954844,9998.52431196045
"186",13,"Bolívar",13683000,"Santa Rosa",20241,2,0.988093473642607,9999.01190652636,20686,4,1.93367494924103,9998.06632505076,21142,2,0.945984296660675,9999.05401570334,21618,1,0.462577481728189,9999.53742251827,22095,3,1.35777325186694,9998.64222674813,22592,4,1.77053824362606,9998.22946175637,23105,1,0.432806751785328,9999.56719324821,23624,11,4.65628174737555,9995.34371825262,24158,8,3.31153241162348,9996.68846758838
"187",13,"Bolívar",13688000,"Santa Rosa del Sur",37707,8,2.12162198000371,9997.87837802,38505,7,1.81794572133489,9998.18205427866,39346,9,2.28739897321202,9997.71260102679,40200,16,3.98009950248756,9996.01990049751,41090,2,0.486736432221952,9999.51326356778,42003,8,1.90462586005761,9998.09537413994,42960,11,2.56052141527002,9997.43947858473,43955,5,1.13752701626664,9998.86247298373,44980,12,2.66785237883504,9997.33214762117
"188",13,"Bolívar",13744000,"Simití",19073,6,3.14580821055943,9996.85419178944,19269,6,3.11380974622451,9996.88619025378,19487,3,1.53948786370401,9998.4605121363,19726,7,3.5486160397445,9996.45138396026,19988,1,0.500300180108065,9999.49969981989,20271,5,2.46657786986335,9997.53342213014,20576,5,2.43001555209953,9997.5699844479,20902,5,2.39211558702516,9997.60788441298,21250,6,2.82352941176471,9997.17647058824
"189",13,"Bolívar",13760000,"Soplaviento",8342,0,0,10000,8364,0,0,10000,8385,0,0,10000,8401,0,0,10000,8423,0,0,10000,8441,0,0,10000,8467,0,0,10000,8480,0,0,10000,8498,0,0,10000
"190",13,"Bolívar",13780000,"Talaigua Nuevo",11190,0,0,10000,11220,0,0,10000,11250,0,0,10000,11278,0,0,10000,11318,1,0.883548330093656,9999.11645166991,11350,1,0.881057268722467,9999.11894273128,11387,0,0,10000,11414,0,0,10000,11445,0,0,10000
"191",13,"Bolívar",13810000,"Tiquisio",20194,3,1.48558977914232,9998.51441022086,20523,4,1.94903279247673,9998.05096720752,20874,5,2.39532432691386,9997.60467567309,21243,7,3.29520312573554,9996.70479687426,21634,12,5.54682444300638,9994.45317555699,22041,7,3.17589946009709,9996.8241005399,22474,6,2.66975171309068,9997.33024828691,22928,1,0.436147941381717,9999.56385205862,23385,4,1.71049818259568,9998.2895018174
"192",13,"Bolívar",13836000,"Turbaco",67349,4,0.593921216350651,9999.40607878365,68279,13,1.90395289913443,9998.09604710087,69228,21,3.03345467152019,9996.96654532848,70190,26,3.70423137199031,9996.29576862801,71173,14,1.9670380621865,9998.03296193781,72168,14,1.93991796918302,9998.06008203082,73179,15,2.04976837617349,9997.95023162383,74209,23,3.09935452573138,9996.90064547427,75208,17,2.26039783001808,9997.73960216998
"193",13,"Bolívar",13838000,"Turbaná",14141,3,2.12149070079909,9997.8785092992,14284,5,3.50042005040605,9996.49957994959,14435,4,2.77104260478005,9997.22895739522,14576,2,1.37211855104281,9998.62788144896,14733,5,3.39374193986289,9996.60625806014,14883,1,0.671907545521736,9999.32809245448,15031,2,1.33058346084758,9998.66941653915,15193,4,2.63279141709998,9997.3672085829,15353,1,0.651338500618772,9999.34866149938
"194",13,"Bolívar",13873000,"Villanueva",18568,0,0,10000,18780,3,1.59744408945687,9998.40255591054,19010,9,4.7343503419253,9995.26564965807,19234,2,1.03982530934803,9998.96017469065,19458,1,0.513927433446397,9999.48607256655,19691,1,0.507846224163323,9999.49215377584,19923,2,1.00386487978718,9998.99613512021,20152,2,0.992457324335054,9999.00754267566,20393,2,0.980728681410288,9999.01927131859
